,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4992,DRF25,OUT017,617.347444891
4993,FDX03,OUT046,728.693670891
4994,FDF40,OUT045,4032.43988079
4995,FDX24,OUT010,224.218658263
4996,FDA25,OUT049,1675.86090479
4997,FDH21,OUT018,2420.48722954
4998,FDB47,OUT010,519.093505014
4999,FDT34,OUT019,262.733986909
5000,FDS39,OUT010,336.207947288
5001,NCU05,OUT046,1294.47652957
5002,FDE02,OUT049,1395.99107875
5003,FDL25,OUT035,1453.13682345
5004,FDC50,OUT049,1421.65454929
5005,FDZ32,OUT049,1669.59739848
5006,FDV14,OUT045,1353.24449774
5007,FDR07,OUT045,1569.36602443
5008,FDB26,OUT049,812.660164286
5009,NCR50,OUT045,2550.17442144
5010,FDP01,OUT018,2256.47000374
5011,FDH57,OUT045,2056.44207187
5012,FDM60,OUT027,1170.35431394
5013,FDA45,OUT017,2862.12630325
5014,FDU55,OUT017,4116.12433447
5015,FDH40,OUT035,1358.372772
5016,FDG40,OUT019,136.844828986
5017,FDT12,OUT049,3774.50010576
5018,DRL59,OUT045,882.48950056
5019,FDT47,OUT018,1431.5278289
5020,FDI60,OUT017,1016.30549483
5021,DRF51,OUT027,1229.89739343
5022,NCK31,OUT049,803.684062981
5023,FDB08,OUT045,2663.05385269
5024,FDM44,OUT035,1635.93649298
5025,FDD46,OUT018,2230.51176499
5026,FDR27,OUT019,327.083611986
5027,FDV56,OUT010,256.896901595
5028,FDM02,OUT049,1346.97494612
5029,FDU45,OUT018,1581.91798189
5030,FDZ10,OUT017,2179.85373566
5031,NCK31,OUT010,167.881947573
5032,FDR27,OUT035,2163.42708672
5033,FDF33,OUT013,1776.11527694
5034,FDJ36,OUT046,1704.36304852
5035,FDP33,OUT049,4171.47513947
5036,FDG17,OUT046,4118.01389558
5037,FDG47,OUT027,6049.78255655
5038,NCW29,OUT046,2122.58321629
5039,DRH59,OUT017,1205.11642215
5040,FDR32,OUT017,3894.92319709
5041,FDP48,OUT035,3084.53438278
5042,FDG17,OUT035,4179.06370425
5043,DRJ59,OUT017,616.911822751
5044,FDY48,OUT027,2726.3308663
5045,FDB02,OUT046,2851.38776402
5046,FDN10,OUT019,292.393054114
5047,NCD55,OUT035,694.111069948
5048,FDX34,OUT013,2060.76818464
5049,FDZ38,OUT045,2945.70934633
5050,DRF37,OUT049,4158.09370801
5051,DRL47,OUT019,323.961306386
5052,FDL27,OUT035,1003.46925095
5053,NCP53,OUT035,3996.53141009
5054,FDT03,OUT019,465.604745588
5055,FDJ28,OUT035,3084.40930294
5056,FDF40,OUT018,3577.38271019
5057,FDA32,OUT035,3591.35398406
5058,NCP02,OUT017,906.901494575
5059,FDZ31,OUT045,3032.24158245
5060,NCQ29,OUT013,4298.99003373
5061,FDP57,OUT010,251.569372102
5062,FDL32,OUT027,3077.48365002
5063,DRB01,OUT035,3093.23194183
5064,FDJ40,OUT046,1755.19630466
5065,FDO24,OUT018,2321.65065639
5066,FDO11,OUT018,3577.38271019
5067,FDA56,OUT035,2041.89763955
5068,FDF02,OUT045,1653.75386682
5069,FDA10,OUT013,2114.56318356
5070,NCI55,OUT017,2164.81714641
5071,FDZ40,OUT010,161.158333732
5072,FDV08,OUT049,719.58103309
5073,FDN48,OUT013,1392.10952418
5074,FDU57,OUT017,2499.15952167
5075,DRF49,OUT013,1927.82944034
5076,FDS02,OUT035,3135.99945634
5077,FDS43,OUT046,3119.24269723
5078,FDT16,OUT013,4377.39144835
5079,FDX19,OUT027,6056.18131897
5080,FDK15,OUT046,1604.52699168
5081,DRA12,OUT049,2247.87565409
5082,FDY35,OUT017,719.102761127
5083,NCU42,OUT013,2771.2928742
5084,FDD26,OUT013,3202.43334312
5085,FDR11,OUT018,2333.66407881
5086,NCP53,OUT045,3948.94828477
5087,FDP34,OUT045,2634.50491148
5088,NCV41,OUT019,278.695995558
5089,FDN20,OUT018,2462.05442693
5090,FDZ16,OUT018,2866.83639394
5091,FDZ28,OUT049,2144.37405513
5092,NCL55,OUT013,4341.1221098
5093,NCJ17,OUT046,1381.5175886
5094,FDT37,OUT046,4101.43864817
5095,FDV51,OUT049,2919.15261243
5096,FDZ28,OUT035,2115.73326103
5097,FDN27,OUT013,2030.06640761
5098,FDS14,OUT019,383.347156005
5099,FDZ58,OUT045,2064.73831452
5100,FDD46,OUT046,2469.2951825
5101,FDJ03,OUT035,778.346633793
5102,FDU03,OUT010,452.958793571
5103,FDA33,OUT027,4031.80950368
5104,NCW53,OUT035,3029.22816594
5105,NCC55,OUT017,595.970203887
5106,FDP52,OUT019,513.380529276
5107,FDE39,OUT049,2059.41218467
5108,FDB44,OUT035,3609.24588531
5109,FDG59,OUT013,617.49616345
5110,FDI05,OUT013,1185.5504111
5111,FDF59,OUT045,2049.5321187
5112,FDM39,OUT019,445.0283211
5113,FDB14,OUT013,1408.04473188
5114,NCS05,OUT019,335.201920627
5115,DRJ35,OUT045,963.823696914
5116,FDO31,OUT019,250.604916477
5117,FDA31,OUT046,2796.29563894
5118,FDX40,OUT049,656.064298424
5119,FDW56,OUT045,3107.81065871
5120,FDH09,OUT018,708.783086772
5121,FDA52,OUT019,447.977734283
5122,FDF20,OUT019,483.408340872
5123,FDE40,OUT046,955.037587916
5124,NCU17,OUT046,1647.68134347
5125,NCP14,OUT035,1682.42542872
5126,FDN25,OUT027,1663.80755264
5127,FDU39,OUT049,850.03018865
5128,NCM05,OUT017,4053.29876749
5129,FDU07,OUT017,2468.44941668
5130,FDF28,OUT049,2126.1398244
5131,FDR57,OUT049,2728.57432714
5132,FDJ33,OUT013,2056.9938793
5133,DRH23,OUT035,922.960272053
5134,FDQ52,OUT046,4032.7404239
5135,DRK13,OUT035,3095.41325506
5136,FDP09,OUT046,3517.47976882
5137,FDR08,OUT027,2795.55998305
5138,FDV50,OUT045,2021.64891947
5139,FDT13,OUT049,3252.10897766
5140,FDJ27,OUT027,2605.06633572
5141,FDH21,OUT046,2528.98817533
5142,FDW14,OUT027,2397.12793911
5143,FDL52,OUT049,680.708113884
5144,FDW28,OUT017,3216.63840884
5145,FDL40,OUT049,1533.49839185
5146,FDE24,OUT046,2213.30045163
5147,FDX35,OUT049,3846.787138
5148,FDP46,OUT017,1442.26583956
5149,FDX56,OUT045,3361.88932628
5150,FDQ45,OUT049,3266.81892841
5151,FDK50,OUT027,4363.78101947
5152,FDY26,OUT045,3558.44740537
5153,FDQ09,OUT017,1873.68131405
5154,FDN39,OUT049,2998.81235005
5155,FDP13,OUT017,631.746992823
5156,FDR51,OUT013,2539.03426103
5157,FDZ49,OUT010,545.803098304
5158,FDL28,OUT018,3378.74885769
5159,FDZ10,OUT035,2100.37525276
5160,FDK38,OUT013,2455.44265458
5161,DRL49,OUT027,3881.12439931
5162,FDR15,OUT013,2510.41829449
5163,FDQ24,OUT035,4145.80793251
5164,FDD56,OUT013,2925.87143481
5165,NCR42,OUT046,636.652314868
5166,FDH52,OUT045,998.096969121
5167,FDH57,OUT019,335.076704355
5168,FDR15,OUT010,388.05477957
5169,FDJ34,OUT035,2052.02083908
5170,FDW37,OUT035,1447.07630492
5171,FDQ23,OUT018,1468.72794853
5172,FDP34,OUT013,2590.05863275
5173,FDE04,OUT027,5072.25185853
5174,FDC48,OUT045,1352.54789276
5175,FDA47,OUT019,412.055968596
5176,FDI35,OUT018,2713.48295605
5177,NCV05,OUT013,2522.76576358
5178,FDR28,OUT045,2819.36614012
5179,FDH31,OUT017,1632.90590556
5180,FDP59,OUT019,269.292553664
5181,FDS19,OUT018,1133.82579141
5182,FDM60,OUT045,671.790631791
5183,FDJ44,OUT018,2539.07565805
5184,DRH51,OUT017,1373.17006173
5185,DRC25,OUT017,1414.41685654
5186,DRE25,OUT013,1517.2527924
5187,NCX05,OUT049,1973.06194111
5188,FDR11,OUT017,2530.95836533
5189,DRP47,OUT045,3983.47622999
5190,DRC49,OUT019,340.430705423
5191,FDQ47,OUT027,1241.80133717
5192,FDL20,OUT013,1800.37203409
5193,FDM34,OUT035,2123.07363049
5194,NCN55,OUT013,4209.6349291
5195,FDD41,OUT035,1671.02331781
5196,FDE52,OUT049,1374.75574076
5197,NCT18,OUT019,444.996683838
5198,FDJ32,OUT018,788.513459349
5199,FDE16,OUT046,3485.82185533
5200,FDZ09,OUT045,2777.07120412
5201,DRZ11,OUT046,2053.48686149
5202,FDK41,OUT049,1331.56074815
5203,FDE56,OUT049,863.459783155
5204,FDH34,OUT013,3211.72193206
5205,DRI49,OUT013,1286.90976793
5206,DRI59,OUT046,3596.67379361
5207,DRC36,OUT049,3021.74955491
5208,FDS15,OUT019,271.095761877
5209,FDI07,OUT018,2911.35678892
5210,FDZ15,OUT018,1682.99052035
5211,NCX41,OUT027,5273.9461807
5212,NCO29,OUT019,408.885233209
5213,FDF57,OUT013,2699.69295496
5214,FDI33,OUT035,1478.16757222
5215,DRJ47,OUT049,2994.23342428
5216,FDB34,OUT046,1366.33251401
5217,FDY22,OUT027,3986.77737084
5218,DRL11,OUT017,2555.65540676
5219,FDY46,OUT035,2998.14614407
5220,FDG17,OUT013,4289.6794896
5221,FDE52,OUT018,1280.9504256
5222,DRP47,OUT027,6046.50939657
5223,FDO01,OUT010,305.341794217
5224,FDL09,OUT046,2828.71967755
5225,FDR57,OUT013,2570.78648054
5226,DRD37,OUT035,781.43871687
5227,FDQ36,OUT027,1236.92199873
5228,FDL33,OUT049,3232.03843229
5229,FDL48,OUT045,777.692807186
5230,FDL28,OUT049,3946.64215726
5231,NCN29,OUT046,761.251993018
5232,FDO13,OUT035,2786.65290243
5233,FDB38,OUT045,2824.60407435
5234,FDI36,OUT035,3165.46947099
5235,FDI58,OUT035,1493.4450208
5236,FDH22,OUT018,1828.2162635
5237,FDQ27,OUT013,1763.32434865
5238,FDT33,OUT046,2806.38382531
5239,FDC56,OUT045,1987.29818822
5240,FDF14,OUT046,2414.33441643
5241,FDQ39,OUT017,3233.84227853
5242,NCM43,OUT017,2684.29787048
5243,FDS46,OUT035,2060.96071712
5244,FDI22,OUT049,3438.39519191
5245,NCE43,OUT045,2913.23026861
5246,FDZ36,OUT010,502.431166923
5247,FDR13,OUT019,295.67614318
5248,FDP46,OUT018,1308.83809963
5249,FDW56,OUT019,472.198454285
5250,FDB40,OUT017,2489.2200466
5251,FDM28,OUT018,2718.24934814
5252,FDV49,OUT013,4453.23135644
5253,NCS53,OUT018,2300.6000157
5254,FDO03,OUT049,3985.94161302
5255,FDT15,OUT035,3081.42825564
5256,FDD33,OUT049,3687.5621063
5257,FDX13,OUT017,4173.55555396
5258,FDH60,OUT013,3095.5320842
5259,DRH51,OUT046,1318.71655424
5260,NCL07,OUT049,706.839824923
5261,FDW51,OUT045,3548.22353721
5262,FDF21,OUT019,492.722936225
5263,FDH26,OUT019,345.187410405
5264,FDJ03,OUT049,792.213906574
5265,FDU35,OUT017,1645.76444973
5266,DRL01,OUT018,3347.20648228
5267,FDE59,OUT045,632.973332313
5268,FDI60,OUT035,1004.791312
5269,DRH39,OUT035,1232.65850533
5270,FDK36,OUT049,788.201352822
5271,FDN52,OUT045,1392.09859632
5272,FDU12,OUT017,4062.6936312
5273,NCT05,OUT027,6084.55716338
5274,FDS37,OUT027,3025.00295443
5275,FDK24,OUT017,740.062594959
5276,DRF36,OUT013,3072.22278436
5277,FDN46,OUT010,260.288964009
5278,NCN06,OUT045,2715.84508279
5279,FDD59,OUT035,1363.53652925
5280,FDM14,OUT045,1739.36611635
5281,FDO10,OUT018,751.996780242
5282,FDU35,OUT013,1605.41332611
5283,NCA30,OUT018,2679.94842263
5284,NCO41,OUT049,1562.28159528
5285,FDI24,OUT046,2796.41435464
5286,FDZ16,OUT046,3104.09261569
5287,FDV47,OUT046,1296.61498741
5288,FDV16,OUT045,633.696412551
5289,FDZ22,OUT035,1392.27209323
5290,FDO20,OUT010,554.692542309
5291,FDW38,OUT013,785.38953119
5292,FDW52,OUT045,2820.89168547
5293,FDT43,OUT019,155.492032273
5294,NCS29,OUT045,3969.92452904
5295,NCC31,OUT017,2459.85189627
5296,FDA21,OUT017,3115.33686107
5297,FDQ55,OUT046,1957.75981249
5298,NCE54,OUT049,1161.18016131
5299,FDD45,OUT017,1488.68360489
5300,NCP17,OUT017,971.279679199
5301,FDR47,OUT035,3117.42456303
5302,DRM35,OUT013,3023.49410742
5303,FDR47,OUT019,483.534260732
5304,FDX19,OUT010,550.409004994
5305,FDV22,OUT027,4196.61632821
5306,FDQ46,OUT027,2826.55754482
5307,DRO47,OUT045,1816.85203036
5308,FDB44,OUT010,530.616950121
5309,FDN02,OUT010,516.015641974
5310,FDW10,OUT045,2813.76653528
5311,FDJ41,OUT019,511.605334214
5312,FDM50,OUT046,932.207639939
5313,FDW10,OUT035,2860.83401273
5314,FDY48,OUT049,1670.58191418
5315,NCE30,OUT027,5331.57956884
5316,FDO04,OUT045,933.842164768
5317,FDQ26,OUT010,168.275675602
5318,NCX29,OUT018,2111.82565115
5319,FDE39,OUT046,1969.08291185
5320,NCR54,OUT027,5206.91754191
5321,NCP55,OUT027,1680.97270181
5322,FDX22,OUT017,3823.6466532
5323,FDI05,OUT035,1230.30510726
5324,FDC51,OUT027,3217.21708123
5325,FDC10,OUT013,2029.47080273
5326,FDJ46,OUT045,2936.39451966
5327,FDV10,OUT010,152.509532316
5328,FDX12,OUT027,6090.78986349
5329,FDL43,OUT019,234.448286847
5330,DRB13,OUT046,3138.43108996
5331,FDF59,OUT027,3384.78669372
5332,FDT35,OUT049,2909.30312696
5333,NCJ19,OUT035,959.652764931
5334,FDT35,OUT018,2560.66026656
5335,FDI48,OUT046,795.387363769
5336,DRC24,OUT019,367.04958545
5337,NCZ05,OUT017,1705.30039743
5338,FDJ57,OUT049,3242.92151544
5339,FDX11,OUT017,3072.73120985
5340,FDE09,OUT035,1750.35141456
5341,NCK06,OUT049,2080.69384373
5342,DRE37,OUT017,3174.66184892
5343,FDV56,OUT046,1709.86554571
5344,FDY43,OUT017,2683.94174202
5345,FDV35,OUT013,2425.29344303
5346,FDF05,OUT019,523.996492699
5347,FDA36,OUT035,3060.59214769
5348,FDS13,OUT027,6014.68497991
5349,FDU47,OUT013,2342.81644147
5350,FDI36,OUT010,529.955512795
5351,FDH48,OUT046,1349.11003203
5352,FDZ14,OUT013,2044.19612575
5353,FDS46,OUT013,2102.72610887
5354,FDE21,OUT017,1997.4258554
5355,FDA26,OUT049,3578.69085983
5356,FDV12,OUT046,1639.53966013
5357,FDL46,OUT019,291.241419591
5358,FDN57,OUT013,2451.99308653
5359,NCJ18,OUT017,1973.7426529
5360,FDO36,OUT045,2859.07493856
5361,FDX55,OUT018,3215.31363733
5362,FDT25,OUT019,314.698521436
5363,FDD16,OUT049,1152.55018988
5364,NCX18,OUT013,3090.81409774
5365,NCG55,OUT018,1579.33062038
5366,NCV18,OUT049,1380.73218891
5367,NCS18,OUT035,1695.00142671
5368,FDC37,OUT045,1686.95850173
5369,FDE47,OUT046,2083.56302154
5370,DRG49,OUT019,514.316547568
5371,FDC39,OUT049,3460.90699124
5372,FDH24,OUT019,396.587503669
5373,FDV39,OUT027,5167.17198472
5374,NCL17,OUT045,2290.73874462
5375,NCY53,OUT035,1859.13995093
5376,FDH52,OUT013,914.447350743
5377,NCD19,OUT018,758.471188739
5378,FDI44,OUT046,1224.35196622
5379,DRD49,OUT027,6025.4518783
5380,FDN08,OUT035,1988.51361675
5381,FDO20,OUT027,6075.62617745
5382,FDY02,OUT046,4072.38807503
5383,FDX23,OUT045,1451.48096255
5384,FDX01,OUT017,1937.07930108
5385,FDH20,OUT027,2552.12709475
5386,NCX41,OUT017,3744.57350944
5387,FDD21,OUT027,3041.74681383
5388,DRH11,OUT019,164.014595233
5389,DRE60,OUT018,3204.27309033
5390,FDB10,OUT013,4162.35541495
5391,FDH38,OUT013,1960.23700939
5392,NCL07,OUT018,586.679143301
5393,FDD48,OUT046,1885.71859011
5394,NCT54,OUT027,2543.84723201
5395,FDF32,OUT027,5335.64198288
5396,DRH51,OUT045,1369.57758826
5397,DRG03,OUT035,2568.38536952
5398,NCY42,OUT019,346.056919919
5399,FDH32,OUT017,1568.85583527
5400,NCJ06,OUT027,3076.56979814
5401,FDH47,OUT027,2563.96611109
5402,FDZ08,OUT018,1221.92529243
5403,FDK16,OUT017,1548.58547978
5404,DRG01,OUT018,1082.76501982
5405,NCM53,OUT027,2750.50981293
5406,NCB07,OUT035,3086.09904525
5407,NCZ06,OUT035,4004.44580218
5408,FDU48,OUT049,2137.57203547
5409,NCB55,OUT027,1740.32547416
5410,FDP15,OUT013,4396.16475335
5411,FDF17,OUT046,3222.48180954
5412,NCN06,OUT049,2902.12240587
5413,DRM48,OUT018,586.679143301
5414,FDH10,OUT046,3057.30911666
5415,FDC60,OUT018,1307.69697075
5416,FDE35,OUT018,769.500701372
5417,DRI23,OUT013,2632.09696852
5418,NCR38,OUT013,4242.33215621
5419,FDP04,OUT035,978.422001817
5420,NCW17,OUT045,2106.49575781
5421,FDX34,OUT017,2075.14540178
5422,NCK53,OUT045,1591.13455553
5423,NCO54,OUT010,182.390371095
5424,NCH55,OUT046,2127.04191227
5425,FDT44,OUT027,3093.02661609
5426,DRG49,OUT046,3890.16808382
5427,FDX46,OUT010,176.613861976
5428,DRG36,OUT049,2996.29138697
5429,FDU37,OUT049,1303.48806199
5430,FDK10,OUT049,3225.95647291
5431,DRF37,OUT027,6019.16090943
5432,FDC44,OUT035,1833.90893399
5433,FDP15,OUT046,3922.19985679
5434,FDZ27,OUT027,1392.41024925
5435,FDY22,OUT019,348.378003501
5436,DRG51,OUT035,2863.4557702
5437,FDN58,OUT045,3820.54920617
5438,FDW01,OUT049,2509.25528603
5439,FDX24,OUT018,1334.08324084
5440,FDO51,OUT017,671.83749167
5441,FDJ52,OUT027,4347.84366632
5442,NCY06,OUT010,320.014734802
5443,FDE20,OUT018,2479.41554102
5444,FDT23,OUT010,226.238530119
5445,FDQ51,OUT046,763.485723186
5446,FDE35,OUT046,937.66358121
5447,FDB46,OUT013,3435.64350267
5448,NCG19,OUT035,3775.79871974
5449,NCL06,OUT018,3549.55869698
5450,FDT36,OUT019,141.994895267
5451,FDC56,OUT049,2062.49293211
5452,FDJ26,OUT049,3525.46256724
5453,FDZ59,OUT017,2672.99246489
5454,FDV11,OUT027,4870.22926801
5455,FDR13,OUT010,267.62572479
5456,FDI15,OUT018,3606.39902059
5457,FDF47,OUT018,3207.65268663
5458,NCB54,OUT019,327.488681395
5459,NCK19,OUT027,5096.77324385
5460,FDX16,OUT017,2492.91115792
5461,FDL50,OUT045,2057.83963244
5462,NCE31,OUT035,637.874377349
5463,DRJ01,OUT049,2822.93407058
5464,FDE22,OUT013,2608.81013619
5465,FDY20,OUT019,246.418229195
5466,NCO14,OUT045,746.358904122
5467,NCR50,OUT017,2517.67084213
5468,DRM47,OUT017,3196.42315346
5469,FDO27,OUT010,240.889843409
5470,FDJ20,OUT027,3331.72260756
5471,NCX17,OUT013,3992.3157176
5472,FDG59,OUT049,642.067122894
5473,FDD52,OUT045,1715.48914365
5474,FDO48,OUT017,3875.96120997
5475,FDC59,OUT019,190.230643573
5476,FDS15,OUT018,1518.52204175
5477,FDB47,OUT035,3698.67097435
5478,FDV14,OUT019,229.986515241
5479,FDB27,OUT013,3102.77002301
5480,FDA35,OUT035,2071.01521391
5481,FDN51,OUT018,3546.78421581
5482,FDO39,OUT019,477.764167907
5483,FDB28,OUT049,3239.85389823
5484,DRJ25,OUT046,777.361355467
5485,FDH46,OUT027,2586.57184868
5486,FDI10,OUT045,2908.23473287
5487,FDU21,OUT018,585.380087736
5488,FDD09,OUT049,3112.76127892
5489,FDD10,OUT046,2868.14417651
5490,FDN31,OUT010,498.906596367
5491,FDA46,OUT018,2868.71513257
5492,FDM56,OUT046,1729.09526999
5493,FDF11,OUT010,557.355061689
5494,FDS32,OUT018,1938.08369711
5495,NCM06,OUT013,2505.08283521
5496,FDZ26,OUT045,3900.37098987
5497,FDO01,OUT013,2199.39570706
5498,FDJ46,OUT049,2996.27355932
5499,FDG26,OUT019,511.605334214
5500,FDZ38,OUT035,2908.30288984
5501,NCO55,OUT013,1754.69721496
5502,FDT60,OUT035,2023.89164813
5503,FDW37,OUT049,1389.09478417
5504,NCK42,OUT018,3177.025471
5505,FDA45,OUT046,2750.49273135
5506,FDW55,OUT018,3541.60993213
5507,FDY44,OUT017,3257.37989284
5508,FDQ31,OUT017,1391.83677634
5509,FDM09,OUT049,3066.23822699
5510,FDH12,OUT018,1491.11249
5511,NCQ43,OUT035,1730.18811705
5512,FDT33,OUT035,2824.98048184
5513,NCT41,OUT018,2171.5331718
5514,DRJ25,OUT010,163.747760694
5515,NCQ41,OUT046,3141.96345965
5516,NCN17,OUT049,1639.25254385
5517,DRO35,OUT027,3002.22737159
5518,FDU27,OUT018,685.127917333
5519,FDY43,OUT027,4556.80516775
5520,FDG46,OUT035,1931.3376641
5521,DRL49,OUT018,2039.30725398
5522,NCB55,OUT049,845.689807578
5523,FDK28,OUT049,4316.53394133
5524,FDO49,OUT045,785.217014436
5525,FDT03,OUT013,3135.85953636
5526,FDW33,OUT027,2753.8877807
5527,FDR02,OUT035,1747.9110226
5528,FDF50,OUT013,3076.55855345
5529,FDA40,OUT018,1269.68367744
5530,NCT53,OUT018,2477.30008683
5531,FDY60,OUT035,2235.80391164
5532,FDP44,OUT027,2727.52720918
5533,NCQ50,OUT045,3493.76073753
5534,NCC30,OUT017,3017.26903113
5535,FDQ60,OUT018,1734.69728538
5536,FDG41,OUT046,1741.35499434
5537,FDQ03,OUT046,3833.70632088
5538,FDM03,OUT045,1656.302244
5539,FDZ51,OUT018,1321.37248105
5540,DRF51,OUT035,644.546521596
5541,FDF39,OUT017,4111.73463955
5542,FDW52,OUT035,2800.18315826
5543,FDY22,OUT049,2449.95922217
5544,FDG14,OUT013,2459.44147757
5545,FDA57,OUT017,615.719304967
5546,FDL45,OUT019,327.37529644
5547,FDX28,OUT046,1547.37651867
5548,NCQ54,OUT013,2862.53723745
5549,FDH40,OUT045,1339.83251483
5550,FDU52,OUT035,2585.71121665
5551,FDT60,OUT010,303.619891696
5552,FDK08,OUT045,1591.81495326
5553,FDN04,OUT049,3172.08910634
5554,FDE50,OUT013,3175.20111486
5555,FDI16,OUT049,807.012400214
5556,FDM50,OUT049,861.183420699
5557,NCV30,OUT049,860.650335451
5558,FDT44,OUT013,1983.3723249
5559,FDY60,OUT013,2423.05800954
5560,FDT56,OUT017,917.545718203
5561,FDV58,OUT018,2837.0055798
5562,FDU04,OUT013,2053.18818668
5563,NCN05,OUT027,5069.18322105
5564,FDI53,OUT018,2373.35193732
5565,FDD34,OUT046,2809.3668574
5566,FDW47,OUT027,3265.03284999
5567,FDT51,OUT027,2922.71084306
5568,FDO27,OUT013,1571.2967261
5569,NCQ18,OUT018,1469.6927867
5570,NCW05,OUT013,1753.92277231
5571,FDI15,OUT010,555.843100325
5572,NCH43,OUT010,541.900358718
5573,FDT40,OUT049,2079.43123692
5574,NCG19,OUT017,3839.90017078
5575,NCM30,OUT035,664.539777956
5576,FDB38,OUT017,2566.16893536
5577,FDB22,OUT046,2436.29628584
5578,FDC58,OUT046,739.365001976
5579,NCI29,OUT013,2347.00850989
5580,FDA23,OUT010,237.384686516
5581,DRG48,OUT013,2473.82800335
5582,FDV21,OUT013,2088.95246385
5583,NCG18,OUT019,260.645827331
5584,FDG40,OUT045,617.288516679
5585,FDU24,OUT018,1382.30569184
5586,FDA22,OUT049,2896.82627464
5587,FDY35,OUT046,738.476208938
5588,FDJ15,OUT045,3099.03048618
5589,NCW18,OUT018,3366.58889708
5590,FDK56,OUT018,2682.05786317
5591,FDF44,OUT046,2123.95168781
5592,FDP51,OUT049,2065.02286627
5593,FDU22,OUT027,3087.52722337
5594,FDM28,OUT017,2949.36081089
5595,NCL42,OUT046,3854.40785615
5596,FDJ15,OUT019,483.145247091
5597,FDI32,OUT018,1566.78943821
5598,DRL11,OUT046,2662.35443347
5599,DRO59,OUT018,1116.56305174
5600,FDA07,OUT019,314.602016061
5601,NCO53,OUT013,3186.30750625
5602,FDO21,OUT045,3738.73950367
5603,FDW39,OUT045,2995.82242271
5604,NCV17,OUT013,2207.13173626
5605,FDE22,OUT046,2576.02292706
5606,NCB06,OUT018,2331.11657941
5607,DRF48,OUT017,3156.87545636
5608,FDB05,OUT013,4258.95052179
5609,FDP28,OUT027,6064.29071827
5610,FDP23,OUT046,3470.70812175
5611,NCS41,OUT018,2734.4725866
5612,FDS40,OUT018,580.589620732
5613,FDA16,OUT017,3761.41730906
5614,FDN20,OUT035,2904.09061147
5615,FDF04,OUT027,6117.63195157
5616,DRG36,OUT018,2571.10609205
5617,FDW16,OUT018,1302.98255603
5618,FDU09,OUT017,846.960299432
5619,FDW01,OUT046,2497.73967769
5620,FDB15,OUT045,4025.00644444
5621,NCJ17,OUT049,1386.0425979
5622,NCT18,OUT018,2696.32587455
5623,FDG16,OUT018,3210.71751248
5624,FDP27,OUT017,3228.3071654
5625,FDQ44,OUT027,3077.80538614
5626,FDL50,OUT027,3256.69222788
5627,FDW57,OUT027,4843.72657433
5628,FDS34,OUT013,1958.8705825
5629,NCV30,OUT035,957.991076329
5630,FDD26,OUT018,2721.52697431
5631,FDA03,OUT045,2471.64557407
5632,FDS27,OUT018,2886.19783174
5633,FDM12,OUT013,3148.40900771
5634,NCV42,OUT027,2818.05050385
5635,NCS41,OUT046,3055.24517675
5636,FDN56,OUT018,1976.99294642
5637,DRK59,OUT046,3733.94106239
5638,NCG18,OUT046,1673.0441496
5639,NCN26,OUT017,1968.02025681
5640,FDI60,OUT027,1760.28309987
5641,NCI43,OUT049,760.146734356
5642,NCL17,OUT049,2301.98232081
5643,FDQ19,OUT019,517.43789063
5644,FDY43,OUT049,2928.01587
5645,FDR36,OUT049,719.373295154
5646,FDJ58,OUT049,3070.51714449
5647,DRY23,OUT045,738.65250295
5648,FDK26,OUT027,5129.1507215
5649,DRH03,OUT045,1498.86970261
5650,FDC10,OUT010,283.467750618
5651,FDD23,OUT013,3207.96217557
5652,FDP32,OUT045,2016.58982266
5653,FDO31,OUT035,1345.18314678
5654,FDQ57,OUT013,2485.95482552
5655,FDX32,OUT027,3994.57525577
5656,FDC39,OUT027,5263.31478513
